"","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness","modularity","diameter","betweenness","transitivity","threshold","spectral_radius","centrality_eigen"
"3154","SW","54","1",196,3920,1,196,30,50,40,30,21.0927598921723,0.545227655492102,0.00285638768928723,0.186748951673508,3,0.00269340087824266,0.259330609067912,0.024793781350073,40.3326941494164,0.191427237001547
"3155","SW","55","1",196,3920,1,196,29,51,40,29,22.3492784580951,0.568673465466272,0.0028555876303529,0.195865020155907,3,0.00330177491505712,0.254755514062318,0.0247826905331552,40.3507439461492,0.216923158938472
"3156","SW","56","1",196,3920,1,196,32,50,40,32,22.1931689521596,0.566268746058906,0.00285584488763529,0.191136345267296,3,0.00242726691751591,0.255764858720364,0.0248262951399321,40.2798723838395,0.204677358403979
"3157","SW","57","1",196,3920,1,196,32,49,40,32,21.8276485305329,0.553191743290903,0.0028560456711598,0.198272421956062,3,0.00238824683307823,0.260483645966481,0.0247880152589707,40.3420761828885,0.201815322024208
"3158","SW","58","1",196,3920,1,196,27,49,40,27,21.0381520975913,0.552009018653628,0.00285583769946115,0.202533200383186,3,0.00215591905351472,0.269018778855631,0.0247808277298738,40.3537771579147,0.187219886146493
"3159","SW","59","1",196,3920,1,196,29,50,40,29,21.3741499138141,0.544926446093543,0.00285613449631498,0.20044618844986,3,0.00247371339058243,0.263973684381265,0.0247993150047432,40.3236944169118,0.214071679170705
"3160","SW","60","1",196,3920,1,196,33,50,40,33,21.4020697100413,0.54969103204321,0.00285611242352058,0.204824224114418,3,0.00250086734526718,0.262669670040052,0.0248096694269055,40.3068651497437,0.215577158607147
"3161","SW","61","1",196,3920,1,196,29,50,40,29,22.2094574819372,0.567040343632016,0.00285598522847279,0.194194242358208,3,0.00251382942914715,0.258963473038391,0.024739745499987,40.4207876754644,0.211758112616591
"3162","SW","62","1",196,3920,1,196,32,55,40,32,21.7251446213478,0.558504956099076,0.00285626076050964,0.19500207901001,3,0.00398524623666421,0.259020643614091,0.024777148215526,40.3597698694547,0.275003917522614
"3163","SW","63","1",196,3920,1,196,30,52,40,30,21.4122892580291,0.550733849123571,0.00285605506388981,0.195217981934547,3,0.00331605285368353,0.262258717310087,0.0247921731436266,40.3353104307064,0.241237825975521
"3164","SW","64","1",196,3920,1,196,30,50,40,30,21.175034336862,0.542700423978372,0.00285600616780578,0.198910132050514,3,0.0026210817759461,0.260791786575406,0.0247737985315446,40.3652269443741,0.208635548984572
"3165","SW","65","1",196,3920,1,196,31,49,40,31,21.6421013217984,0.558000761412672,0.00285664952961608,0.201414346694946,3,0.00276035071957455,0.256311510483526,0.0247813049770415,40.35300001055,0.199676569446617
"3166","SW","66","1",196,3920,1,196,30,55,40,30,20.6550774603,0.529834304918006,0.00285542059661571,0.207361608743668,3,0.00389761118853499,0.271795636335351,0.0247774897459043,40.3592135545248,0.28529527138832
"3167","SW","67","1",196,3920,1,196,30,49,40,30,20.7965322661217,0.534418337730797,0.00285594199970306,0.207513272762299,3,0.0022725226316602,0.268109638131841,0.0248022114277208,40.3189853821795,0.206401122715809
"3168","SW","68","1",196,3920,1,196,31,53,40,31,21.2054378346618,0.545021174543951,0.00285585209580143,0.199212491512299,3,0.00402592393838924,0.264405659215668,0.0247729198419909,40.366658689339,0.243765828756334
"3169","SW","69","1",196,3920,1,196,30,50,40,30,21.3321192915793,0.545973715447404,0.00285580648608336,0.214279368519783,3,0.00268230646684105,0.267833859846003,0.0247930247068763,40.3339250383054,0.21612427634416
"3170","SW","70","1",196,3920,1,196,31,50,40,31,21.083645632429,0.54602195836032,0.00285556316847004,0.196612641215324,3,0.0028371447972367,0.262337729740951,0.0247943045129214,40.3318431246521,0.188626591426301
"3171","SW","71","1",196,3920,1,196,29,51,40,29,21.2536554690499,0.544965058132017,0.0028555365378438,0.191947668790817,3,0.00318348533083581,0.260399555904714,0.024822303711554,40.286349390469,0.222745480895044
"3172","SW","72","1",196,3920,1,196,25,50,40,25,21.3282778342549,0.559585677691792,0.00285614324925626,0.201442360877991,3,0.00292020532380525,0.25643952907599,0.0247968244351915,40.327744490573,0.203921711272328
"3173","SW","73","1",196,3920,1,196,33,50,40,33,21.5400195419088,0.549677326415688,0.00285617837768806,0.203301727771759,3,0.00277843747481366,0.263896194985096,0.0248134870926478,40.3006637586338,0.214973709263446
"3174","SW","74","1",196,3920,1,196,30,49,40,30,21.1115859127517,0.550048615765493,0.00285611765324651,0.205418959259987,3,0.00286018627911565,0.269065093050221,0.0247556423532553,40.3948314380338,0.195584565898387
"3175","SW","75","1",196,3920,1,196,28,50,40,28,21.353172645267,0.547565420512496,0.00285577088556334,0.197109177708626,3,0.00304033714376388,0.259031693564068,0.0247676743943953,40.3752077839933,0.199061698737827
"3176","SW","76","1",196,3920,1,196,31,52,40,31,21.5363082127087,0.554066045908504,0.00285613713315758,0.208463698625565,3,0.00356240014151269,0.258345823681701,0.0248054140118822,40.3137798676121,0.229596464545069
"3177","SW","77","1",196,3920,1,196,27,50,40,27,20.8097338780825,0.533877764700511,0.00285616048104065,0.212857335805893,3,0.00271696537664368,0.264063482596096,0.0247797487118585,40.3555343368532,0.206593772694577
"3178","SW","78","1",196,3920,1,196,31,51,40,31,21.2710782849975,0.542047644596749,0.00285621071509905,0.204374149441719,3,0.00330076155870475,0.26489593605647,0.0247934821755985,40.3331808302502,0.226812576482775
"3179","SW","79","1",196,3920,1,196,31,49,40,31,21.6948800301853,0.557680018239657,0.00285661576782343,0.201891005039215,3,0.00243874324866782,0.260651173657125,0.02480529474846,40.3139736955588,0.188627897514388
"3180","SW","80","1",196,3920,1,196,31,52,40,31,22.2617518967991,0.570384644177873,0.00285671050846195,0.205757543444633,3,0.00377982563025137,0.258064725380938,0.024796844088228,40.327712528335,0.21946705736709
"3181","SW","81","1",196,3920,1,196,30,50,40,30,21.5795208144795,0.55803032887619,0.00285534797948986,0.208246782422066,3,0.00300538957741453,0.26329911339244,0.0247700938450898,40.3712640837746,0.200341916933235
"3182","SW","82","1",196,3920,1,196,31,50,40,31,21.4922441033586,0.553330178744276,0.00285556490403402,0.210222080349922,3,0.00251634766167644,0.2650195935951,0.0247965526894476,40.3281864428502,0.206466784659912
"3183","SW","83","1",196,3920,1,196,31,55,40,31,21.4517472632083,0.545243816631942,0.00285591492366419,0.188391134142876,3,0.00393849700346623,0.262054344232004,0.0247783082176733,40.3578804176286,0.282987176180918
"3184","SW","84","1",196,3920,1,196,33,50,40,33,22.1161412231027,0.56124546141087,0.00285617755752426,0.18760484457016,3,0.00229487844080652,0.261532767084859,0.0248221781873336,40.2865531160471,0.216770341808922
"3185","SW","85","1",196,3920,1,196,32,49,40,32,21.4976227324857,0.557619646556521,0.00285597113357581,0.208149135112762,3,0.00244661122077284,0.260932169310797,0.0247908925484675,40.3373939863177,0.197330398542045
"3186","SW","86","1",196,3920,1,196,30,50,40,30,21.1007031003445,0.542689888838113,0.00285574373308208,0.204446390271187,3,0.0032098955353252,0.262087570035277,0.0247920277803946,40.3355469289524,0.21005230011258
"3187","SW","87","1",196,3920,1,196,27,50,40,27,21.5502027145947,0.552865361769012,0.00285626826016776,0.202895015478134,3,0.00311028576699073,0.262448979591837,0.0247654516812737,40.3788314814442,0.198014288667841
"3188","SW","88","1",196,3920,1,196,29,50,40,29,21.435034115406,0.548499809187223,0.00285597265718568,0.191333964467049,3,0.00259398456906546,0.260349962045273,0.024803895923711,40.3162472167956,0.203436160959301
"3189","SW","89","1",196,3920,1,196,29,52,40,29,21.1713396500506,0.545659336623713,0.00285548877322709,0.199736073613167,3,0.00319449667753004,0.269015616502214,0.0247499324142402,40.4041507371808,0.236555928634065
"3190","SW","90","1",196,3920,1,196,30,50,40,30,21.4428880366865,0.556421839501171,0.00285508334836362,0.199477463960648,3,0.00243556749255425,0.257961969391264,0.0247984419658015,40.3251140284966,0.221299514264189
"3191","SW","91","1",196,3920,1,196,31,49,40,31,21.8411791060542,0.554400275985227,0.00285619495458687,0.190754786133766,3,0.00237379880503426,0.265665266697392,0.0248136280360703,40.3004348475907,0.179941182890496
"3192","SW","92","1",196,3920,1,196,30,50,40,30,21.6608119340042,0.554796493801609,0.00285575513283079,0.196968153119087,3,0.00285716061109994,0.256507817158858,0.0247839356465834,40.3487167760564,0.205563185343156
"3193","SW","93","1",196,3920,1,196,30,49,40,30,21.7278939456115,0.554969410824925,0.00285640708711409,0.203595981001854,3,0.00248581193821145,0.26145468689226,0.0247808208682741,40.3537883315342,0.199004960302007
"3194","SW","94","1",196,3920,1,196,33,51,40,33,21.3676223847901,0.549464196580969,0.0028564681460583,0.210750073194504,3,0.00302477650054218,0.261196159833939,0.0247938763621375,40.3325395913924,0.220258305770445
"3195","SW","95","1",196,3920,1,196,30,50,40,30,21.563378761316,0.548400161703747,0.0028559319913893,0.202401280403137,3,0.00257947693883938,0.263818263292224,0.0248228500964512,40.2854626327927,0.216093038491132
"3196","SW","96","1",196,3920,1,196,27,53,40,27,21.3918665059419,0.547098736245895,0.00285668342591482,0.201118230819702,3,0.0038582117899019,0.265424822208117,0.0247538039150711,40.3978315183776,0.265132339601752
"3197","SW","97","1",196,3920,1,196,29,49,40,29,21.0576928940326,0.535882434821789,0.00285575581505182,0.214105159044266,3,0.00290261736387698,0.265557126000078,0.0247808397924466,40.353757514901,0.190508740105627
"3198","SW","98","1",196,3920,1,196,31,48,40,31,21.4328215797154,0.541179295708562,0.0028560411245587,0.206558883190155,3,0.00235762455221871,0.263288346742798,0.0248029150481078,40.3178415948447,0.183689760982432
"3199","SW","99","1",196,3920,1,196,27,49,40,27,21.2918735476144,0.550689626017608,0.00285598213057426,0.210833072662354,3,0.00230231921703449,0.266608289550496,0.0247908200076542,40.3375120182087,0.192127364751951
"3200","SW","100","1",196,3920,1,196,31,50,40,31,21.3804226540279,0.556683168170688,0.00285610415970084,0.19918105006218,3,0.00271588583326623,0.263534139149033,0.0247742721292235,40.364455302015,0.206410959187262
"3201","SF-linear","1","1",202,4548,1,202,24,111,45.029702970297,24,21.2001507865391,0.747149632290039,0.00281309087188448,0.058945819735527,3,0.0175755786175328,0.346223256476622,0.0176755727508598,56.5752529830388,0.580461003499986
"3202","SF-linear","2","1",202,4548,1,202,24,102,45.029702970297,24,20.9990213256727,0.751758230314194,0.002811968600394,0.0510576218366623,3,0.0132815666795729,0.343850480711693,0.0177676964222158,56.2819161379668,0.564580240870567
"3203","SF-linear","3","1",202,4548,1,202,24,99,45.029702970297,24,20.8677148167327,0.744069195676543,0.00281008587633343,0.0620539933443069,3,0.0122039615731805,0.338686001512388,0.0179358524024162,55.7542500664918,0.546775177643238
"3204","SF-linear","4","1",202,4548,1,202,24,106,45.029702970297,24,21.1722244322725,0.746305894250527,0.00281212435666268,0.0617964714765549,3,0.0144939953162177,0.343146619771787,0.0177807182038441,56.2406978467162,0.571276160299721
"3205","SF-linear","5","1",202,4548,1,202,24,114,45.029702970297,24,21.0632375451742,0.746285885622302,0.00281242309869043,0.0531376451253891,3,0.0199125385733177,0.347021055388449,0.0177045903734439,56.482526785819,0.588942896269384
"3206","SF-linear","6","1",202,4548,1,202,24,108,45.029702970297,24,20.9619042688657,0.74320940153382,0.00281238335069693,0.0550009235739708,3,0.0156506840680313,0.342834580978627,0.0177859124242754,56.2242732419582,0.5754391730865
"3207","SF-linear","7","1",202,4548,1,202,24,102,45.029702970297,24,20.9258517153635,0.746657879694487,0.00281202724378186,0.06386399269104,3,0.0141462171205878,0.346068635708612,0.0177504233639431,56.3366844551622,0.563319933532118
"3208","SF-linear","8","1",202,4548,1,202,24,103,45.029702970297,24,21.1671489608673,0.747871377997627,0.00281204974041236,0.0512605160474777,3,0.0140492473969138,0.344132104883368,0.0177551190522019,56.3217851178522,0.563376410444289
"3209","SF-linear","9","1",202,4548,1,202,24,112,45.029702970297,24,20.7677567088018,0.742419915675132,0.00281301844568662,0.0573430806398392,3,0.0191524450485676,0.344349232269265,0.0177180182407299,56.4397206512191,0.579521505964203
"3210","SF-linear","10","1",202,4548,1,202,24,108,45.029702970297,24,21.3229805569466,0.750385713683517,0.00281209542535419,0.0687765255570412,3,0.0175798439220794,0.34240909804806,0.0178498888526124,56.0227578029791,0.570219122460791
"3211","SF-linear","11","1",202,4548,1,202,24,112,45.029702970297,24,21.1604223781941,0.756662588659608,0.00281176898291381,0.0517097823321819,3,0.0182289182892835,0.340771399436147,0.0178247168453895,56.1018729595505,0.583827849054439
"3212","SF-linear","12","1",202,4548,1,202,24,105,45.029702970297,24,21.19375203125,0.745452533367887,0.00281215695311145,0.0527634285390377,3,0.0153009590132005,0.34400419837313,0.0177261353933632,56.4138757720652,0.559668304793211
"3213","SF-linear","13","1",202,4548,1,202,24,108,45.029702970297,24,21.0976855459295,0.751571490091038,0.00281163598495688,0.0560995675623417,3,0.0164812509518883,0.34315730494467,0.0178010971675297,56.1763126502146,0.57344734418592
"3214","SF-linear","14","1",202,4548,1,202,24,110,45.029702970297,24,20.9816398996893,0.746368069701857,0.00281273840035639,0.0656238719820976,3,0.0164682976675224,0.345462558214324,0.0177216517494564,56.4281486927804,0.580744257888893
"3215","SF-linear","15","1",202,4548,1,202,24,113,45.029702970297,24,21.1817610201318,0.733305708719336,0.00281206904391116,0.0680153891444206,3,0.0188153686776774,0.345071907385674,0.0177536651458406,56.3263974951272,0.581471346057511
"3216","SF-linear","16","1",202,4548,1,202,24,106,45.029702970297,24,21.1967077097998,0.745098082529156,0.00281267726681654,0.0689645856618881,3,0.0147864418638657,0.346730437198595,0.0177044036727107,56.4831224189371,0.572066921101226
"3217","SF-linear","17","1",202,4548,1,202,24,115,45.029702970297,24,21.1952912691515,0.752939316808865,0.00281305230145617,0.0738232731819153,3,0.0197201582846185,0.344834662636005,0.017674102806452,56.5799583125059,0.589240964621986
"3218","SF-linear","18","1",202,4548,1,202,24,103,45.029702970297,24,21.2541258193769,0.744514729211866,0.00281092901129833,0.0633537918329239,3,0.0147979529515522,0.341266230498239,0.0178616344034318,55.9859180528221,0.55621557973578
"3219","SF-linear","19","1",202,4548,1,202,24,105,45.029702970297,24,21.1541319847715,0.746822530994372,0.00281271226653674,0.0591230839490891,3,0.0140403116494188,0.34586302022347,0.0177086207256193,56.4696717770508,0.574970976587412
"3220","SF-linear","20","1",202,4548,1,202,24,109,45.029702970297,24,21.1628513857836,0.731477747270684,0.00281220068657741,0.0699807107448578,3,0.0166806591697026,0.343162875689737,0.0177830186387796,56.2334224752649,0.582632989670862
"3221","SF-linear","21","1",202,4548,1,202,24,102,45.029702970297,24,21.3106932680096,0.749480208518305,0.00281191318552536,0.051225908100605,3,0.0122580892819139,0.339573986078029,0.0178497026342786,56.0233422645148,0.565248477835638
"3222","SF-linear","22","1",202,4548,1,202,24,113,45.029702970297,24,21.24996648598,0.748341517692138,0.00281268188241589,0.0538371987640858,3,0.018593814176619,0.348305316089112,0.0176721659852875,56.5861593215299,0.58529643134571
"3223","SF-linear","23","1",202,4548,1,202,24,104,45.029702970297,24,21.0996788377652,0.745197324953894,0.00281222469188918,0.0570737756788731,3,0.0144395650866025,0.343342254934761,0.0177606591457267,56.3042166281652,0.563422635700025
"3224","SF-linear","24","1",202,4548,1,202,24,111,45.029702970297,24,20.9092602049539,0.748925679198958,0.00281230326142277,0.0584055632352829,3,0.0169677901546809,0.342633142802592,0.0177501962823844,56.3374051808326,0.58057790329392
"3225","SF-linear","25","1",202,4548,1,202,24,105,45.029702970297,24,21.0860954419823,0.752766535451743,0.00281182232032441,0.0608800202608109,3,0.0147392772895527,0.342891297417915,0.0177545558222005,56.3235718209063,0.574610062448952
"3226","SF-linear","26","1",202,4548,1,202,24,111,45.029702970297,24,21.0641911670498,0.743727051020264,0.00281275884468796,0.0524991750717163,3,0.0190183109106593,0.346386457153904,0.017655854284749,56.6384375330845,0.575113754699418
"3227","SF-linear","27","1",202,4548,1,202,24,111,45.029702970297,24,21.034691455581,0.749908083662815,0.00281201815484193,0.0519520975649357,3,0.0180767475893347,0.343825328206865,0.0177693509701153,56.2766755905611,0.580200945100347
"3228","SF-linear","28","1",202,4548,1,202,24,115,45.029702970297,24,21.1670186444243,0.745588384102767,0.00281112194687853,0.0556959584355354,3,0.0192569966636932,0.342449764361177,0.0178067623036162,56.1584404255748,0.595126487386341
"3229","SF-linear","29","1",202,4548,1,202,24,105,45.029702970297,24,21.2144857947262,0.742958732026015,0.00281215708282772,0.0509349778294563,3,0.0141097179328173,0.344764780597695,0.0177763623395155,56.2544788917289,0.566576322838492
"3230","SF-linear","30","1",202,4548,1,202,24,109,45.029702970297,24,21.2153127519163,0.741606124987573,0.0028134876245864,0.0514464601874352,3,0.0158978584054124,0.348166838554255,0.0176494161828459,56.6590979350319,0.577350329735058
"3231","SF-linear","31","1",202,4548,1,202,24,102,45.029702970297,24,21.0991839413831,0.752522312476056,0.00281173061597218,0.0610671043395996,3,0.0155681461930853,0.341241468963276,0.0178378022856506,56.0607177939426,0.549386765914415
"3232","SF-linear","32","1",202,4548,1,202,24,107,45.029702970297,24,21.0827782182538,0.745676661358918,0.00281239625983602,0.0544980578124523,3,0.0152801463118281,0.344465629942641,0.0177149922785011,56.4493613250738,0.571191385006325
"3233","SF-linear","33","1",202,4548,1,202,24,110,45.029702970297,24,20.9334252779171,0.743507629781383,0.00281207830862954,0.0695130527019501,3,0.017262346074929,0.343170016347726,0.0178076039011545,56.155786345583,0.590196160718114
"3234","SF-linear","34","1",202,4548,1,202,24,108,45.029702970297,24,21.3529707252825,0.743009986754255,0.00281379641510504,0.0710823684930801,3,0.0185724552856733,0.346572948775843,0.0176298407563555,56.72200979124,0.565780553043294
"3235","SF-linear","35","1",202,4548,1,202,24,103,45.029702970297,24,20.9889415266215,0.74473745319071,0.00281255620263461,0.0687257200479507,3,0.0138348871189023,0.344164416798487,0.0177289884203225,56.4047974025249,0.559729185821599
"3236","SF-linear","36","1",202,4548,1,202,24,103,45.029702970297,24,21.1250008338591,0.746066842891316,0.00281226470066783,0.0560125224292278,3,0.0145670512082138,0.342229186884516,0.0177565702576396,56.317182062215,0.560231097084425
"3237","SF-linear","37","1",202,4548,1,202,24,109,45.029702970297,24,20.9310449870896,0.750259770521844,0.00281118969272846,0.0583186969161034,3,0.0170214237256062,0.341552529729079,0.0178022205653084,56.172767679821,0.579610951685121
"3238","SF-linear","38","1",202,4548,1,202,24,104,45.029702970297,24,21.0608915489098,0.742787989448208,0.00281178251924224,0.0535570718348026,3,0.0152055625913851,0.343544176466362,0.0177834379846442,56.2320964519621,0.55365492381625
"3239","SF-linear","39","1",202,4548,1,202,24,107,45.029702970297,24,21.1380474810327,0.740900762625255,0.00281185806945742,0.0602241866290569,3,0.0154997385995282,0.345106231700546,0.0177494883756661,56.3396520978577,0.575247649466095
"3240","SF-linear","40","1",202,4548,1,202,24,110,45.029702970297,24,21.1157671857212,0.747492541331033,0.00281185717195005,0.0509956069290638,3,0.0168899936298503,0.343465154668772,0.0177635781657468,56.2949643742543,0.582615510754337
"3241","SF-linear","41","1",202,4548,1,202,24,111,45.029702970297,24,20.973583594255,0.749463661713343,0.00281276826992682,0.0553896613419056,3,0.0175541888927412,0.346045706015177,0.0176807024254714,56.5588388931521,0.583871175293525
"3242","SF-linear","42","1",202,4548,1,202,24,105,45.029702970297,24,20.989048572096,0.746188393023185,0.00281275179427642,0.0678618997335434,3,0.0154977099909671,0.34448324523428,0.0177633791297916,56.2955951507484,0.566314488653116
"3243","SF-linear","43","1",202,4548,1,202,24,105,45.029702970297,24,21.1897961699036,0.749551005086467,0.00281087900907099,0.0589843243360519,3,0.0136623180460629,0.342277755018435,0.0178128792749947,56.1391555268541,0.57562731527045
"3244","SF-linear","44","1",202,4548,1,202,24,115,45.029702970297,24,21.0279830318708,0.745130553802402,0.00281155032186817,0.0579170994460583,3,0.0187834749522791,0.342797350823458,0.0178222836609037,56.1095322589704,0.599681094878672
"3245","SF-linear","45","1",202,4548,1,202,24,110,45.029702970297,24,21.1878124258828,0.744229430287849,0.00281119665655725,0.0612713024020195,3,0.0179608738580369,0.34410843378314,0.0178074454428221,56.1562860439975,0.585816591928546
"3246","SF-linear","46","1",202,4548,1,202,24,101,45.029702970297,24,21.3251405690408,0.751360666797851,0.00281204939753697,0.0673256292939186,3,0.0152506514355854,0.341701852029556,0.017807359263212,56.1565578151662,0.547988916439336
"3247","SF-linear","47","1",202,4548,1,202,24,104,45.029702970297,24,21.2796019463221,0.754247103379735,0.00281255396697088,0.0497136376798153,3,0.0165904127807474,0.343645695007716,0.0177646188946614,56.2916663695227,0.567049653137361
"3248","SF-linear","48","1",202,4548,1,202,24,106,45.029702970297,24,21.2280511595731,0.738877496155518,0.00281142873929203,0.0647296011447906,3,0.0160805669511164,0.343569346709393,0.01784222426754,56.0468238155307,0.573257903352145
"3249","SF-linear","49","1",202,4548,1,202,24,110,45.029702970297,24,21.1565307266748,0.743436781669314,0.00281184383058758,0.0597659349441528,3,0.0151562497459224,0.348614850715012,0.0177224316997411,56.4256653343236,0.591393374969916
"3250","SF-linear","50","1",202,4548,1,202,24,103,45.029702970297,24,20.9281356722674,0.737646944249073,0.00281221289167422,0.067425437271595,3,0.0153521365145266,0.34453197959819,0.0177859240415018,56.2242365179674,0.568489101435908
"3251","SF-linear","51","1",202,4548,1,202,24,108,45.029702970297,24,21.2735629092445,0.749985924742298,0.0028123544003987,0.0546262674033642,3,0.0169453214345206,0.345543563719534,0.0177183466741829,56.4386744648745,0.573801960088383
"3252","SF-linear","52","1",202,4548,1,202,24,104,45.029702970297,24,20.857549266713,0.747391147346713,0.00281130214786653,0.0547146946191788,3,0.0146656508637408,0.345177908805976,0.0177984440966957,56.1846864010798,0.566437873744812
"3253","SF-linear","53","1",202,4548,1,202,24,109,45.029702970297,24,21.1038978302503,0.747059070349245,0.00281293056039427,0.0565331615507603,3,0.0168113606856694,0.345795575455764,0.0176726260077608,56.5846863709366,0.574764375546089
"3254","SF-linear","54","1",202,4548,1,202,24,104,45.029702970297,24,21.1295193491143,0.74734762544353,0.00281116879683821,0.0522304475307465,3,0.0153065860078783,0.342300836528828,0.0178502565714088,56.0216037231489,0.559501872903535
"3255","SF-linear","55","1",202,4548,1,202,24,107,45.029702970297,24,21.0853244215928,0.74150069431436,0.00281212619870839,0.0561125166714191,3,0.016347349979461,0.34346543491052,0.0177958200206168,56.1929710932949,0.567554154452423
"3256","SF-linear","56","1",202,4548,1,202,24,120,45.029702970297,24,20.9851692190191,0.743382524588802,0.00281234811298446,0.0560971722006798,3,0.0222273888109235,0.346385721250461,0.0176847873756082,56.5457745553249,0.603829368704375
"3257","SF-linear","57","1",202,4548,1,202,24,107,45.029702970297,24,21.2163893675757,0.743652607831936,0.00281209038450869,0.0560278333723545,3,0.0148384872378173,0.345565238152083,0.0177266728654159,56.4121653054795,0.576902752041533
"3258","SF-linear","58","1",202,4548,1,202,24,108,45.029702970297,24,21.040130645134,0.74179329408039,0.0028109818815427,0.0699354931712151,3,0.0153176254946329,0.341044746063071,0.0178560342828061,56.0034767049544,0.579798157014602
"3259","SF-linear","59","1",202,4548,1,202,24,121,45.029702970297,24,21.075748814191,0.74561466464966,0.00281214196208477,0.056490208953619,3,0.0217556327469274,0.346482074023807,0.0176765082112342,56.5722589580478,0.608126652425241
"3260","SF-linear","60","1",202,4548,1,202,24,108,45.029702970297,24,21.2300817257996,0.745661299798733,0.00281128770978438,0.0524716451764107,3,0.0173172544686887,0.343506330175233,0.0177761908035795,56.2550217338258,0.576660162997238
"3261","SF-linear","61","1",202,4548,1,202,24,108,45.029702970297,24,20.8509569667716,0.74270861909635,0.0028119335004211,0.0557295083999634,3,0.0153045616128119,0.345306435076773,0.0177576021411209,56.3139095049507,0.579584863000279
"3262","SF-linear","62","1",202,4548,1,202,24,101,45.029702970297,24,21.2319204363169,0.748808021374398,0.00281277330089609,0.0528654046356678,3,0.0132973914482323,0.344940476190476,0.0177381550896364,56.3756487045405,0.557284666660738
"3263","SF-linear","63","1",202,4548,1,202,24,108,45.029702970297,24,20.8640418360055,0.740911672264814,0.00281114530023988,0.0493662059307098,3,0.016692732831992,0.341243872376815,0.0178472376114547,56.0310800904103,0.58031971381744
"3264","SF-linear","64","1",202,4548,1,202,24,104,45.029702970297,24,20.9187675979084,0.73761267600298,0.00281217560810238,0.0530588403344154,3,0.0152773773013541,0.344320484788405,0.0177848110855776,56.2277549751956,0.569357747432296
"3265","SF-linear","65","1",202,4548,1,202,24,104,45.029702970297,24,21.2186702659688,0.751421425807279,0.00281251619529666,0.0512239411473274,3,0.0160084366470629,0.344604342279399,0.0177418810686074,56.3638092338138,0.573287449988375
"3266","SF-linear","66","1",202,4548,1,202,24,109,45.029702970297,24,20.9154795084833,0.742080122103257,0.00281202175650599,0.0457664504647255,3,0.0163597459075357,0.343338199203694,0.0177398835326062,56.370155878531,0.583262914665976
"3267","SF-linear","67","1",202,4548,1,202,24,104,45.029702970297,24,20.9403469178851,0.750392517091592,0.0028121643868267,0.05295380204916,3,0.0152946726870858,0.342591488854452,0.0177516227086172,56.3328782058085,0.554788575685409
"3268","SF-linear","68","1",202,4548,1,202,24,113,45.029702970297,24,20.9521217641663,0.738339272076607,0.00281266497496828,0.051291536539793,3,0.0178313756433068,0.347280417659348,0.0176712861201417,56.5889767842195,0.589544649375536
"3269","SF-linear","69","1",202,4548,1,202,24,102,45.029702970297,24,21.0776062382936,0.742421830070207,0.00281148373188199,0.0712294355034828,3,0.0139668045528758,0.341332746514094,0.0178140325464817,56.1355211062247,0.563153014205149
"3270","SF-linear","70","1",202,4548,1,202,24,104,45.029702970297,24,21.326674392656,0.748643871068731,0.00281126099037862,0.054257407784462,3,0.0143025449035884,0.342200652705355,0.0178357992861572,56.067013535868,0.567565669635245
"3271","SF-linear","71","1",202,4548,1,202,24,108,45.029702970297,24,20.982905247008,0.745239538120225,0.00281236376865782,0.0614270009100437,3,0.0194490259804394,0.343844190133844,0.0177374270156187,56.3779627743893,0.577253775746772
"3272","SF-linear","72","1",202,4548,1,202,24,110,45.029702970297,24,20.97215584324,0.747527170107174,0.00281179053539325,0.0616366341710091,3,0.0156306871426033,0.345019780640072,0.0177469679233103,56.3476535440469,0.587334835305967
"3273","SF-linear","73","1",202,4548,1,202,24,111,45.029702970297,24,21.0077656240682,0.745610078711728,0.00281166910755015,0.0596509277820587,3,0.0174487700543867,0.34639150566821,0.0177547716712412,56.3228870816615,0.585921907488296
"3274","SF-linear","74","1",202,4548,1,202,24,107,45.029702970297,24,21.2474291736192,0.747409079482272,0.00281148541312541,0.0484184101223946,3,0.0140114063005891,0.343020400340205,0.0177679653001168,56.2810644386742,0.578332305251817
"3275","SF-linear","75","1",202,4548,1,202,24,105,45.029702970297,24,21.0723779274125,0.748667878118262,0.00281209229820332,0.0534756258130074,3,0.0154119554942756,0.345463680734999,0.0177405466368909,56.3680488807785,0.562731430760165
"3276","SF-linear","76","1",202,4548,1,202,24,109,45.029702970297,24,21.3141177618182,0.742985537413228,0.00281160536752013,0.070092685520649,3,0.016634981786709,0.343550360201169,0.0178071283050486,56.1572861648042,0.578615206775856
"3277","SF-linear","77","1",202,4548,1,202,24,100,45.029702970297,24,20.951735565903,0.750810209510006,0.00281155712338957,0.0584229715168476,3,0.0130160429931217,0.342725317505137,0.0178206122726895,56.1147947499268,0.557910866647038
"3278","SF-linear","78","1",202,4548,1,202,24,112,45.029702970297,24,21.2235986059511,0.738693704488611,0.00281282339453667,0.0611716881394386,3,0.0177139781849835,0.345884578997162,0.017653094310829,56.6472926724561,0.581477005494995
"3279","SF-linear","79","1",202,4548,1,202,24,106,45.029702970297,24,20.9342424425663,0.745406334888006,0.00281304109886319,0.0533060878515244,3,0.0155342372826119,0.346783980582524,0.0176479947571713,56.6636614391358,0.562104314685867
